status;agency_reference;type;purpose;address;complement;district;complex;city;sell_price;rental_price;complex_fee;property_tax;bedrooms;suites;parking_spaces;date_added;total_area;area;number;full_address;agency;latitude;longitude
Ativo;AP5409-INC;Apartamento;Residencial;Avenida Guapira 1437;;Tucuruvi;MIXER JUMP;São Paulo;238800.0;0.0;0.0;0.0;2;0;1;2018-04-22 00:00:00.000;0.0;41.0;1437;MIXER JUMP, Avenida Guapira 1437, Tucuruvi, São Paulo;NuDoor;-023.4748500000;-046.5909200000
Ativo;AP5408-INC;Apartamento;Residencial;Avenida Engenheiro Thomaz Magalhães 0;;Sítio da Figueira;YUP;São Paulo;209000.0;0.0;0.0;0.0;2;0;2;2018-04-22 00:00:00.000;0.0;40.0;0;YUP, Avenida Engenheiro Thomaz Magalhães 0, Sítio da Figueira, São Paulo;NuDoor;-023.2772500000;-049.4705900000
Ativo;AP5407-INC;Apartamento;Residencial;Rua Dom José Marcondes 110;;Brasilândia;Look's;São Paulo;193900.0;0.0;0.0;0.0;2;0;0;2018-04-22 00:00:00.000;0.0;40.0;110;Look's, Rua Dom José Marcondes 110, Brasilândia, São Paulo;NuDoor;-023.4717800000;-046.6757100000
Ativo;AP1674;Apartamento;Residencial;Rua Paraguai 51;Apto 41;Jardim Paulista;Par51;São Paulo;5500000.0;0.0;7300.0;2800.0;4;4;4;2018-04-21 00:00:00.000;635.0;354.0;51;Par51, Rua Paraguai 51, Jardim Paulista, São Paulo;NuDoor;-023.5704100000;-046.6634400000
Ativo;AP5405-INC;Apartamento;Residencial;Avenida Pavão 204;;Moema Pássaros;ELEVO MOEMA;São Paulo;2499000.0;0.0;0.0;0.0;3;3;2;2018-04-20 00:00:00.000;0.0;175.0;204;ELEVO MOEMA, Avenida Pavão 204, Moema Pássaros, São Paulo;NuDoor;-023.6029800000;-046.6727400000
Ativo;AP5404-INC;Apartamento;Residencial;Avenida Guapira 1437;;Tucuruvi;MIXER HOME;São Paulo;429000.0;0.0;0.0;0.0;3;1;0;2018-04-20 00:00:00.000;0.0;63.0;1437;MIXER HOME, Avenida Guapira 1437, Tucuruvi, São Paulo;NuDoor;-023.4748500000;-046.5909200000
Ativo;AP5403-INC;Apartamento;Residencial;Avenida Sebastião Henriques 577;;Vila Siqueira (Zona Norte);HIT HIGH;São Paulo;399000.0;0.0;0.0;0.0;3;1;0;2018-04-20 00:00:00.000;0.0;63.47;577;HIT HIGH, Avenida Sebastião Henriques 577, Vila Siqueira (Zona Norte), São Paulo;NuDoor;-023.4989900000;-046.6796300000
Cancelado;AP0903;Apartamento;Residencial;Rua Major Freire 538;apto 21;Vila Monte Alegre;Condomínio Plaza Royale;São Paulo;430000.0;0.0;570.0;0.0;3;1;1;2017-01-17 00:00:00.000;88.22;67.35;538;Condomínio Plaza Royale, Rua Major Freire 538, Vila Monte Alegre, São Paulo;NuDoor;-023.6280300000;-046.6357800000
Cancelado;SO0046;Sobrado;Residencial;Rua Francisco Costabile Paluri 209;casa frente;Jardim Germânia;;São Paulo;480000.0;0.0;0.0;0.0;3;1;3;2018-01-19 00:00:00.000;135.0;135.0;209;, Rua Francisco Costabile Paluri 209, Jardim Germânia, São Paulo;NuDoor;-023.6534300000;-046.7566900000
Suspenso;AP0910;Apartamento;Residencial;Rua Eça Queiroz 446;APT 81;Vila Mariana;Ciomara;São Paulo;0.0;3000.0;1170.0;141.13;2;0;1;2017-01-24 00:00:00.000;0.0;84.0;446;Ciomara, Rua Eça Queiroz 446, Vila Mariana, São Paulo;NuDoor;-023.5794500000;-046.6451900000
Cancelado;AP1587;Apartamento;Residencial;Rua Manuel da Nóbrega 262;apto 114;Paraíso;Concorde;São Paulo;0.0;2400.0;850.0;180.0;2;0;1;2018-04-02 00:00:00.000;130.0;81.0;262;Concorde, Rua Manuel da Nóbrega 262, Paraíso, São Paulo;NuDoor;-023.5698400000;-046.6499500000
Cancelado;AP1340;Apartamento;Residencial;Avenida Brigadeiro Luís Antônio 340;1006;Bela Vista;Condomínio Edifício Downtown Brigadeiro;São Paulo;0.0;3300.0;344.0;110.0;1;1;1;2017-10-10 00:00:00.000;0.0;40.0;340;Condomínio Edifício Downtown Brigadeiro, Avenida Brigadeiro Luís Antônio 340, Bela Vista, São Paulo;NuDoor;-023.5578700000;-046.6413000000
Cancelado;AP0978;Apartamento;Residencial;Alameda Lorena 484;apto 94;Jardim Paulista;Aracy;São Paulo;1170000.0;0.0;1100.0;250.0;3;0;2;2017-02-25 00:00:00.000;180.0;130.0;484;Aracy, Alameda Lorena 484, Jardim Paulista, São Paulo;NuDoor;-023.5704900000;-046.6586200000
Cancelado;AP1470;Apartamento;Residencial;Avenida Tiradentes 1508;76;Luz;Merito;São Paulo;290000.0;0.0;410.0;700.0;2;0;1;2017-12-28 00:00:00.000;0.0;44.0;1508;Merito, Avenida Tiradentes 1508, Luz, São Paulo;NuDoor;-023.5225900000;-046.6293500000
Cancelado;AP1104;Apartamento;Residencial;Rua Bela Cintra 1558;apto 31;Jardim América;Via Frattina;São Paulo;1199000.0;0.0;1900.0;0.0;3;2;1;2017-05-14 00:00:00.000;190.0;115.0;1558;Via Frattina, Rua Bela Cintra 1558, Jardim América, São Paulo;NuDoor;-023.5593600000;-046.6651300000
Cancelado;KN0019;Kitnet;Residencial;Avenida Ipiranga 81;1.406;Centro;Constancia;São Paulo;198900.0;0.0;290.0;0.0;1;0;0;2017-12-07 00:00:00.000;35.0;30.0;81;Constancia, Avenida Ipiranga 81, Centro, São Paulo;NuDoor;-023.9670400000;-046.3883300000
Cancelado;CJ0036;Conjunto;Comercial;Rua Apeninos 501;conjto 15;Aclimação;Up Concept Design Office;São Paulo;0.0;1300.0;469.0;48.0;0;0;1;2017-06-10 00:00:00.000;40.0;27.0;501;Up Concept Design Office, Rua Apeninos 501, Aclimação, São Paulo;NuDoor;-023.4723600000;-046.5459400000
Locado;AP1595;Apartamento;Residencial;Rua José Antônio Coelho 889;apto 24;Vila Mariana;Dante e Beatriz;São Paulo;0.0;1800.0;300.0;30.0;2;0;0;2018-04-04 00:00:00.000;90.0;55.0;889;Dante e Beatriz, Rua José Antônio Coelho 889, Vila Mariana, São Paulo;NuDoor;-023.5813200000;-046.6489800000
Ativo;AP1657;Apartamento;Residencial;Avenida Doutor Altino Arantes 370;Apto 91;Vila Clementino;Daa370;São Paulo;1700000.0;0.0;2100.0;1217.74;3;2;3;2018-04-15 00:00:00.000;358.0;215.0;370;Daa370, Avenida Doutor Altino Arantes 370, Vila Clementino, São Paulo;NuDoor;-023.6026800000;-046.6404300000
Ativo;AP1656;Apartamento;Residencial;Alameda Casa Branca 327;Apto 31;Jardim Paulista;Acb327;São Paulo;1700000.0;0.0;1700.0;469.28;3;1;1;2018-04-15 00:00:00.000;215.0;215.0;327;Acb327, Alameda Casa Branca 327, Jardim Paulista, São Paulo;NuDoor;-023.5640800000;-046.6578100000
Ativo;AP5373-INC;Apartamento;Residencial;Rua França Pinto 330;;Vila Mariana;ÁREA FRANÇA PINTO - VILA MARIANA;São Paulo;897100.0;0.0;690.0;0.0;2;1;1;2018-04-13 00:00:00.000;0.0;69.24;330;ÁREA FRANÇA PINTO - VILA MARIANA, Rua França Pinto 330, Vila Mariana, São Paulo;NuDoor;-023.5864800000;-046.6396000000
Ativo;AP5372-INC;Apartamento;Residencial;Rua França Pinto 330;;Vila Mariana;ÁREA FRANÇA PINTO - VILA MARIANA;São Paulo;866500.0;0.0;690.0;0.0;2;1;1;2018-04-13 00:00:00.000;0.0;67.88;330;ÁREA FRANÇA PINTO - VILA MARIANA, Rua França Pinto 330, Vila Mariana, São Paulo;NuDoor;-023.5864800000;-046.6396000000
Ativo;AP5370-INC;Apartamento;Residencial;Rua Fenícia 717;;Parque Novo Oratório;Varandas do Parque;Santo André;200000.0;0.0;508.0;0.0;2;0;1;2018-04-13 00:00:00.000;0.0;49.0;717;Varandas do Parque, Rua Fenícia 717, Parque Novo Oratório, Santo André;NuDoor;-023.6300300000;-046.4984800000
Cancelado;AP1493;Apartamento;Residencial;Rua Eça Queiroz 114;171;Paraíso;Jardins de Itapema;São Paulo;650000.0;0.0;700.0;100.0;2;0;1;2018-01-17 00:00:00.000;120.0;76.0;114;Jardins de Itapema, Rua Eça Queiroz 114, Paraíso, São Paulo;NuDoor;-023.5783500000;-046.6420800000
Cancelado;AP0996;Apartamento;Residencial;Rua São Joaquim 160;ap.47 4ª;Liberdade;Dr Pedro Gaspar Guerterzennstein;São Paulo;350000.0;1200.0;430.0;0.0;1;0;0;2017-03-01 00:00:00.000;48.0;42.0;160;Dr Pedro Gaspar Guerterzennstein, Rua São Joaquim 160, Liberdade, São Paulo;NuDoor;-023.5618100000;-046.6371800000
Cancelado;CA0064;Casa;Residencial;Rua Estela 329;casa 04;Vila Mariana;Casa de Vila;São Paulo;0.0;2500.0;0.0;100.0;2;0;1;2018-01-29 00:00:00.000;130.0;110.0;329;Casa de Vila, Rua Estela 329, Vila Mariana, São Paulo;NuDoor;-023.5779100000;-046.6441400000
Cancelado;AP1024;Apartamento;Residencial;Rua França Pinto 137;1010;Vila Mariana;Novavilla;São Paulo;768000.0;0.0;840.0;0.0;2;1;1;2017-03-21 00:00:00.000;103.68;56.2;137;Novavilla, Rua França Pinto 137, Vila Mariana, São Paulo;NuDoor;-023.5857500000;-046.6380100000
Cancelado;AP0965;Apartamento;Residencial;Rua Álvaro de Carvalho 108;apto 33;Centro;Vinte Setembro;São Paulo;215000.0;0.0;332.0;0.0;1;0;0;2017-02-13 00:00:00.000;58.0;38.0;108;Vinte Setembro, Rua Álvaro de Carvalho 108, Centro, São Paulo;NuDoor;-023.5488200000;-046.6412600000
Cancelado;AP1365;Apartamento;Residencial;Rua Álvaro de Carvalho 125;11;Bela Vista;Insoirep;São Paulo;300000.0;0.0;0.01;0.0;1;1;0;2017-10-21 00:00:00.000;42.0;42.0;125;Insoirep, Rua Álvaro de Carvalho 125, Bela Vista, São Paulo;NuDoor;-023.5486500000;-046.6414600000
Locado;AP0087;Apartamento;Residencial;Rua Afonso de Freitas 66;Ap:52;Paraíso;Miami Gold;São Paulo;0.0;1850.0;593.0;58.0;1;1;1;2014-12-15 00:00:00.000;80.0;42.0;66;Miami Gold, Rua Afonso de Freitas 66, Paraíso, São Paulo;NuDoor;-023.5745900000;-046.6430300000
Ativo;AP1609;Apartamento;Residencial;Rua Pascal 329;Apto 91;Campo Belo;P329;São Paulo;3500000.0;0.0;3500.0;0.0;4;4;4;2018-04-08 00:00:00.000;0.0;320.0;329;P329, Rua Pascal 329, Campo Belo, São Paulo;NuDoor;-023.6167400000;-046.6767000000
Ativo;AP1606;Apartamento;Residencial;Alameda Joaquim Eugênio de Lima 1058;Apto 83;Jardim Paulista;Jel1058;São Paulo;1265000.0;0.0;1350.0;297.0;3;1;1;2018-04-08 00:00:00.000;0.0;100.0;1058;Jel1058, Alameda Joaquim Eugênio de Lima 1058, Jardim Paulista, São Paulo;NuDoor;-023.5697300000;-046.6545000000
Ativo;AP1605;Apartamento;Residencial;Avenida Jurucê 185;Apto 71;Moema;Jur185;São Paulo;1990000.0;0.0;2300.0;950.0;4;1;3;2018-04-08 00:00:00.000;0.0;212.0;185;Jur185, Avenida Jurucê 185, Moema, São Paulo;NuDoor;-023.6076000000;-046.6633700000
Ativo;AP1604;Apartamento;Residencial;Alameda Santos 734;Apto 122;Cerqueira César;Condomínio Residencial Curitiba e Porto Alegre;São Paulo;1115000.0;0.0;1500.0;157.0;3;1;1;2018-04-08 00:00:00.000;0.0;136.0;734;Condomínio Residencial Curitiba e Porto Alegre, Alameda Santos 734, Cerqueira César, São Paulo;NuDoor;-023.5674400000;-046.6512800000
Ativo;AP1601;Apartamento;Residencial;Alameda Jau 511;Apto 163;Jardins;Jau511;São Paulo;905000.0;0.0;990.0;91.0;2;0;1;2018-04-08 00:00:00.000;0.0;84.0;511;Jau511, Alameda Jau 511, Jardins, São Paulo;NuDoor;-023.5664800000;-046.6545700000
Ativo;AP1602;Apartamento;Residencial;Rua Inhambu 952;Apto 111;Vila Nova Conceição;Inh952;São Paulo;955000.0;0.0;1650.0;128.0;3;1;1;2018-04-08 00:00:00.000;0.0;116.0;952;Inh952, Rua Inhambu 952, Vila Nova Conceição, São Paulo;NuDoor;-023.5863800000;-046.6773000000
Ativo;AP1597;Apartamento;Residencial;Rua Rego Freitas 199;Apto 10;República;Rf199;São Paulo;900000.0;0.0;980.0;0.0;4;0;1;2018-04-04 00:00:00.000;0.0;245.0;199;Rf199, Rua Rego Freitas 199, República, São Paulo;NuDoor;-023.5435800000;-046.6464900000
Cancelado;AP0756;Apartamento;Residencial;Rua Coronel Oscar Porto 1093;APT-34;Paraíso;Marques de Vila Real;São Paulo;0.0;2600.0;1005.0;206.36;3;0;1;2016-09-20 00:00:00.000;105.0;105.0;1093;Marques de Vila Real, Rua Coronel Oscar Porto 1093, Paraíso, São Paulo;NuDoor;-023.5789100000;-046.6445100000
Suspenso;AP0284;Apartamento;Residencial;Rua Coronel Oscar Porto 1093;. Ap:34;Paraíso;;São Paulo;0.0;3000.0;685.62;147.0;4;1;1;2014-07-02 00:00:00.000;170.0;103.0;1093;, Rua Coronel Oscar Porto 1093, Paraíso, São Paulo;NuDoor;-023.5717500000;-046.6488200000
Suspenso;AP1486;Apartamento;Residencial;Rua Coronel Oscar Porto 10401;Apto. 23;Paraíso;Marquez de Vila Real;São Paulo;0.0;2200.0;850.0;100.0;3;1;0;2018-01-16 00:00:00.000;0.0;103.0;10401;Marquez de Vila Real, Rua Coronel Oscar Porto 10401, Paraíso, São Paulo;NuDoor;-023.5789100000;-046.6445100000
Ativo;AP1593;Apartamento;Residencial;Rua Francisco Leitao 381;apto 101;Pinheiros;Fl381;São Paulo;1330000.0;0.0;1100.0;0.0;3;1;2;2018-04-03 00:00:00.000;120.0;120.0;381;Fl381, Rua Francisco Leitao 381, Pinheiros, São Paulo;NuDoor;-023.5605800000;-046.6817500000
Cancelado;AP1265;Apartamento;Residencial;Rua Dois de Julho 740;Varias unidades;Ipiranga;Now Stidios Ipiranga;São Paulo;320000.0;0.0;457.0;34.0;1;1;1;2017-08-29 00:00:00.000;0.0;45.0;740;Now Stidios Ipiranga, Rua Dois de Julho 740, Ipiranga, São Paulo;NuDoor;-023.5957400000;-046.5989200000
Cancelado;AP1047;Apartamento;Residencial;Rua Botucatu 261;41;Vila Clementino;Condominio Edificio Janda;São Paulo;0.0;2800.0;990.0;83.0;3;1;1;2017-04-03 00:00:00.000;98.0;103.0;261;Condominio Edificio Janda, Rua Botucatu 261, Vila Clementino, São Paulo;NuDoor;-023.5926600000;-046.6420800000
Cancelado;AP0734;Apartamento;Residencial;Rua Caio Prado 75;17;Consolação;Edificio Maria Francisca;São Paulo;330000.0;0.0;400.0;80.0;1;0;0;2016-09-08 00:00:00.000;55.0;55.0;75;Edificio Maria Francisca, Rua Caio Prado 75, Consolação, São Paulo;NuDoor;-023.5486100000;-046.6487000000
Cancelado;AP1309;Apartamento;Residencial;Rua Amaral Gurgel 468;apto n63;Vila Buarque;Amaral Gurgel;São Paulo;0.0;1200.0;319.0;0.0;1;0;0;2017-09-28 00:00:00.000;50.0;33.0;468;Amaral Gurgel, Rua Amaral Gurgel 468, Vila Buarque, São Paulo;NuDoor;-023.5426400000;-046.6475900000
Locado;AP1534;Apartamento;Residencial;Rua Coronel Oscar Porto 1091;apto 44;Paraíso;Marquez de Vila Real;São Paulo;0.0;3400.0;920.0;100.0;3;1;1;2018-02-16 00:00:00.000;150.0;110.0;1091;Marquez de Vila Real, Rua Coronel Oscar Porto 1091, Paraíso, São Paulo;NuDoor;-023.5789100000;-046.6445100000
Cancelado;AP1552;Apartamento;Residencial;Rua Doutor Albuquerque Lins 1328;Apto 12;Higienópolis;Condomínio Edifício New Life;São Paulo;0.0;2600.0;950.0;122.63;1;1;1;2018-03-05 00:00:00.000;42.0;42.0;1328;Condomínio Edifício New Life, Rua Doutor Albuquerque Lins 1328, Higienópolis, São Paulo;NuDoor;-023.5414400000;-046.6587000000
Suspenso;KN0022;Kitnet;Residencial;Rua Paim 201;1014;Bela Vista;Demoiselle;São Paulo;155000.0;0.0;230.0;0.0;1;0;0;2017-12-14 00:00:00.000;0.0;33.0;201;Demoiselle, Rua Paim 201, Bela Vista, São Paulo;NuDoor;-023.5544300000;-046.6501600000
Ativo;AP1586;Apartamento;Residencial;Avenida Conselheiro Rodrigues Alves 966;apto 92;Vila Mariana;Itauna;São Paulo;998000.0;0.0;1410.0;150.0;3;1;1;2018-03-29 00:00:00.000;180.0;140.0;966;Itauna, Avenida Conselheiro Rodrigues Alves 966, Vila Mariana, São Paulo;NuDoor;-023.5856500000;-046.6469000000
Ativo;AP5317-INC;Apartamento;Residencial;Rua Ivaí 252;;Tatuapé;The Garden Seasons;São Paulo;1058000.0;0.0;1600.0;0.0;4;2;2;2018-03-28 00:00:00.000;0.0;162.0;252;The Garden Seasons, Rua Ivaí 252, Tatuapé, São Paulo;NuDoor;-023.5319700000;-046.5804000000
Ativo;AP5316-INC;Apartamento;Residencial;Rua Serra da Bocaina 194;;Mooca;Grand Mooca;São Paulo;780000.0;0.0;1020.0;0.0;3;1;2;2018-03-28 00:00:00.000;0.0;102.0;194;Grand Mooca, Rua Serra da Bocaina 194, Mooca, São Paulo;NuDoor;-023.7693100000;-046.4120000000
Ativo;AP5315-INC;Apartamento;Residencial;Rua Serra da Bocaina 194;;Mooca;Grand Mooca;São Paulo;635000.0;0.0;740.0;0.0;2;2;1;2018-03-28 00:00:00.000;0.0;74.0;194;Grand Mooca, Rua Serra da Bocaina 194, Mooca, São Paulo;NuDoor;-023.7693100000;-046.4120000000
Ativo;AP5314-INC;Apartamento;Residencial;Rua Serra da Bocaina 194;;Mooca;Grand Mooca;São Paulo;600000.0;0.0;700.0;0.0;2;2;1;2018-03-28 00:00:00.000;0.0;70.0;194;Grand Mooca, Rua Serra da Bocaina 194, Mooca, São Paulo;NuDoor;-023.7693100000;-046.4120000000
Ativo;AP5313-INC;Apartamento;Residencial;Avenida Celso Garcia 3335;;Tatuapé;I Am Tatuapé;São Paulo;470000.0;0.0;600.0;0.0;1;1;1;2018-03-28 00:00:00.000;0.0;70.0;3335;I Am Tatuapé, Avenida Celso Garcia 3335, Tatuapé, São Paulo;NuDoor;-023.5348600000;-046.5799800000
Ativo;AP5312-INC;Apartamento;Residencial;Avenida Celso Garcia 3335;;Tatuapé;I Am Tatuapé;São Paulo;430000.0;0.0;500.0;0.0;2;1;1;2018-03-28 00:00:00.000;0.0;66.0;3335;I Am Tatuapé, Avenida Celso Garcia 3335, Tatuapé, São Paulo;NuDoor;-023.5348600000;-046.5799800000
Ativo;AP5311-INC;Apartamento;Residencial;Avenida Celso Garcia 3335;;Tatuapé;I Am Tatuapé;São Paulo;310000.0;0.0;430.0;0.0;1;0;1;2018-03-28 00:00:00.000;0.0;43.0;3335;I Am Tatuapé, Avenida Celso Garcia 3335, Tatuapé, São Paulo;NuDoor;-023.5348600000;-046.5799800000
Ativo;AP5310-INC;Apartamento;Residencial;Rua Teodureto Souto 501;;Cambuci;Wonderful Aclimação;São Paulo;560000.0;0.0;590.0;0.0;2;1;1;2018-03-28 00:00:00.000;0.0;59.0;501;Wonderful Aclimação, Rua Teodureto Souto 501, Cambuci, São Paulo;NuDoor;-023.5692500000;-046.6206400000
Ativo;AP5309-INC;Apartamento;Residencial;Rua Teodureto Souto 501;;Cambuci;Wonderful Aclimação;São Paulo;880000.0;0.0;850.0;0.0;3;1;2;2018-03-28 00:00:00.000;0.0;85.0;501;Wonderful Aclimação, Rua Teodureto Souto 501, Cambuci, São Paulo;NuDoor;-023.5692500000;-046.6206400000
Ativo;GD4498-INC;Apartamento Garden;Residencial;Avenida Dom Pedro I 773;;Vila Monumento;Las Villas Ipiranga;São Paulo;1330000.0;0.0;2030.0;0.0;4;2;2;2018-03-28 00:00:00.000;0.0;203.0;773;Las Villas Ipiranga, Avenida Dom Pedro I 773, Vila Monumento, São Paulo;NuDoor;-023.5720200000;-046.6108400000
Ativo;AP5309-INC;Apartamento Garden;Residencial;Avenida Dom Pedro I 773;;Vila Monumento;Las Villas Ipiranga;São Paulo;830000.0;0.0;1130.0;0.0;3;1;2;2018-03-28 00:00:00.000;0.0;113.0;773;Las Villas Ipiranga, Avenida Dom Pedro I 773, Vila Monumento, São Paulo;NuDoor;-023.5720200000;-046.6108400000
Ativo;AP5308-INC;Apartamento;Residencial;Avenida Dom Pedro I 773;;Vila Monumento;Las Villas Ipiranga;São Paulo;912500.0;0.0;1080.0;0.0;4;2;2;2018-03-28 00:00:00.000;0.0;108.0;773;Las Villas Ipiranga, Avenida Dom Pedro I 773, Vila Monumento, São Paulo;NuDoor;-023.5720200000;-046.6108400000
Ativo;AP5307-INC;Apartamento;Residencial;Avenida Dom Pedro I 773;;Vila Monumento;Las Villas Ipiranga;São Paulo;680000.0;0.0;810.0;0.0;3;1;2;2018-03-28 00:00:00.000;0.0;81.0;773;Las Villas Ipiranga, Avenida Dom Pedro I 773, Vila Monumento, São Paulo;NuDoor;-023.5720200000;-046.6108400000
Cancelado;AP0516;Apartamento;Residencial;Rua Doutor Rafael de Barros 252;. Ap:01;Paraíso;;São Paulo;490000.0;0.0;735.0;0.0;2;0;0;2015-08-25 00:00:00.000;120.0;75.0;252;, Rua Doutor Rafael de Barros 252, Paraíso, São Paulo;NuDoor;-023.5725200000;-046.6460900000
Ativo;GD4497-INC;Apartamento Garden;Residencial;Rua Caiubi 1361;;Perdizes;Cayre Perdizes;São Paulo;2403000.0;0.0;2100.0;0.0;4;2;3;2018-03-28 00:00:00.000;0.0;211.0;1361;Cayre Perdizes, Rua Caiubi 1361, Perdizes, São Paulo;NuDoor;-023.5350600000;-046.6798400000
Ativo;AD5346-INC;Apartamento Duplex;Residencial;Rua Caiubi 1361;;Perdizes;Cayre Perdizes;São Paulo;3078000.0;0.0;2300.0;0.0;4;4;4;2018-03-28 00:00:00.000;0.0;228.0;1361;Cayre Perdizes, Rua Caiubi 1361, Perdizes, São Paulo;NuDoor;-023.5350600000;-046.6798400000
Ativo;AP5306-INC;Apartamento;Residencial;Rua Caiubi 1361;;Perdizes;Cayre Perdizes;São Paulo;1840000.0;0.0;1400000.0;1100.0;4;2;3;2018-03-28 00:00:00.000;0.0;147.0;1361;Cayre Perdizes, Rua Caiubi 1361, Perdizes, São Paulo;NuDoor;-023.5350600000;-046.6798400000
Locado;SO0049;Sobrado;Residencial;Rua Professor Sud Mennucci 98;Casa;Vila Mariana;;São Paulo;0.0;2495.0;0.0;690.0;3;0;1;2018-03-12 00:00:00.000;100.0;0.0;98;, Rua Professor Sud Mennucci 98, Vila Mariana, São Paulo;NuDoor;-023.5870100000;-046.6363200000
Ativo;AD4377-INC;Apartamento Duplex;Residencial;Rua Isabel de Castela 445;;Vila Madalena;MADRIGAL;São Paulo;2550800.0;0.0;0.0;0.0;3;2;3;2018-03-27 00:00:00.000;0.0;181.9;445;MADRIGAL, Rua Isabel de Castela 445, Vila Madalena, São Paulo;NuDoor;-023.5542300000;-046.6980400000
Suspenso;AP1263;Apartamento;Residencial;Rua Maria Figueiredo 111;104;Paraíso;Cambui;São Paulo;1070000.0;0.0;1.1;185.0;3;1;1;2017-08-27 00:00:00.000;170.0;118.0;111;Cambui, Rua Maria Figueiredo 111, Paraíso, São Paulo;NuDoor;-023.5697500000;-046.6479300000
Cancelado;AP1540;Apartamento;Residencial;Rua Pelotas 240;Uni - 25;Vila Mariana;Fabiana;São Paulo;250000.0;0.0;427.0;0.0;1;0;0;2018-02-19 00:00:00.000;0.0;44.0;240;Fabiana, Rua Pelotas 240, Vila Mariana, São Paulo;NuDoor;-023.5818700000;-046.6451800000
Cancelado;CJ0051;Conjunto;Comercial;Rua da Glória 18;53/54;Liberdade;Sete de Setembro;São Paulo;0.0;1800.0;989.71;269.0;0;0;0;2017-12-08 00:00:00.000;0.0;76.0;18;Sete de Setembro, Rua da Glória 18, Liberdade, São Paulo;NuDoor;-022.6876500000;-045.7300400000
Cancelado;AP0500;Apartamento;Residencial;Rua José Maria Lisboa 155;. Ap:104;Jardim Paulista;;São Paulo;0.0;3000.0;946.0;131.0;3;1;1;2015-07-24 00:00:00.000;0.0;90.0;155;, Rua José Maria Lisboa 155, Jardim Paulista, São Paulo;NuDoor;-023.5711400000;-046.6546000000
Locado;AP1293;Apartamento;Residencial;Rua Estela 67;apto. 43;Vila Mariana;Stela;São Paulo;1150000.0;3200.0;1056.48;1620.0;3;1;2;2017-09-21 00:00:00.000;0.0;125.0;67;Stela, Rua Estela 67, Vila Mariana, São Paulo;NuDoor;-023.5769900000;-046.6416900000
Cancelado;ST0010;Studio;Residencial;Rua José Antônio Coelho 300;153 - bloco C;Vila Mariana;Boulevard;São Paulo;340000.0;0.0;325.0;31.0;1;0;1;2017-02-04 00:00:00.000;35.0;30.0;300;Boulevard, Rua José Antônio Coelho 300, Vila Mariana, São Paulo;NuDoor;-023.5801600000;-046.6433700000
Cancelado;AP1458;Apartamento;Residencial;Rua Rego Freitas 34;23;Vila Buarque;Estoril;São Paulo;0.0;1300.0;330.0;0.0;1;0;0;2017-12-19 00:00:00.000;0.0;66.0;34;Estoril, Rua Rego Freitas 34, Vila Buarque, São Paulo;NuDoor;-023.5420900000;-046.6465800000
Cancelado;AP0924;Apartamento;Residencial;Rua Pelotas 202;apto 151;Vila Mariana;Mayra;São Paulo;0.0;3400.0;880.0;88.0;3;1;1;2017-01-29 00:00:00.000;166.0;100.0;202;Mayra, Rua Pelotas 202, Vila Mariana, São Paulo;NuDoor;-023.5817100000;-046.6448400000
Cancelado;AP1271;Apartamento;Residencial;Rua Pascal 1777;Apto. 167;Campo Belo;Condomínio Pascal Campo Belo;São Paulo;500000.0;0.0;600.0;143.34;1;0;1;2017-09-01 00:00:00.000;58.0;48.0;1777;Condomínio Pascal Campo Belo, Rua Pascal 1777, Campo Belo, São Paulo;NuDoor;-023.6252800000;-046.6659800000
Cancelado;AP1455;Apartamento;Residencial;Avenida Lacerda Franco 946;31;Cambuci;Apolo;São Paulo;0.0;2450.0;892.0;172.34;3;1;1;2017-12-18 00:00:00.000;0.0;95.0;946;Apolo, Avenida Lacerda Franco 946, Cambuci, São Paulo;NuDoor;-023.5709900000;-046.6240600000
Cancelado;AP1080;Apartamento;Residencial;Rua Eça de Queiróz 308;apto 73;Vila Mariana;Mário Pinheiro Ribeiro;São Paulo;989000.0;0.0;1180.0;1590.0;3;1;2;2017-05-03 00:00:00.000;0.0;130.0;308;Mário Pinheiro Ribeiro, Rua Eça de Queiróz 308, Vila Mariana, São Paulo;NuDoor;-023.5790000000;-046.6438800000
Ativo;SO0050;Sobrado;Residencial;Praça Maria Thereza Martins Chaibub 16;casa;Paraíso;Casa Sobrado;São Paulo;890000.0;0.0;0.01;0.01;4;0;2;2018-03-21 00:00:00.000;250.0;200.0;16;Casa Sobrado, Praça Maria Thereza Martins Chaibub 16, Paraíso, São Paulo;NuDoor;-023.1335600000;-049.0505800000
Cancelado;AP1040;Apartamento;Residencial;Rua Abilio Soares 384;Uni - 11;Paraíso;Ibis;São Paulo;290000.0;0.0;571.0;0.01;1;0;0;2017-03-27 00:00:00.000;0.0;41.0;384;Ibis, Rua Abilio Soares 384, Paraíso, São Paulo;NuDoor;-023.5744000000;-046.6453600000
